smiles	idnumber
Cn1cc(C2CC2C(=O)N2CCN(c3cnccn3)CC2)cn1	Z850748836
COc1ccccc1C(=O)NCc1nn(-c2ccccc2)c2c1CCC2	Z730559068
O=C(c1cc(F)ccc1F)C1CCN(C(=O)c2ccc(N3CCNC3=O)cc2)CC1	Z653576218
Cn1ccnc1-c1sc(NC(=O)C2CC2c2ccccc2Cl)nc1-c1ccccc1	Z240696286
O=C(NC1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1	Z757507694
Cc1ccc(CNC(=O)C23CCC(=O)N2c2ccccc2C(=O)N3C(C)C)s1	Z509199496
Cc1cc(C(=O)Nc2ccc(C(=O)N(C)C3CCCCC3)c(Cl)c2)on1	Z738382754
CN(C(=O)c1ccc(NC(=O)C2CCCO2)cc1Cl)C1CCCCC1	Z738379554
Cn1cc(C2CC2C(=O)N2CCN(c3ncccn3)CC2)cn1	Z850726760
O=C1CCC(C(=O)NCc2cccnc2N2CCOCC2)CN1	Z434318520
CN(C)c1ncccc1CNC(=O)C1CCN(C(N)=O)CC1	Z422880196
Cn1nc2c(c1NC(=O)CCS(=O)(=O)c1ccc3c(c1)CCC3)CCC2	Z907840454
COC(C)C(=O)Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCC2	Z736678210
Cc1noc(C)c1CN(C)C(=O)c1csc(-c2ccc([N+](=O)[O-])cc2)n1	Z960408034
O=C(NC1CCOCC1)c1cccnc1Nc1cccc(F)c1	Z757510154
Cc1nn(-c2ccccc2)c(C)c1C(=O)C(=O)NC1CCC(O)CC1	Z160684432
O=C(c1ccncc1)N1CCCC(S(=O)(=O)Nc2ccccc2)C1	Z1638219380
CCN(CC)C(=O)N1CCCC(c2n[nH]cc2NC(=O)c2ccc(OC)cc2)C1	Z1626492328
CN(C)c1ncccc1CNC(=O)NCc1nnc2n1CCC2	Z435511292
O=C(NCc1ccccn1)NC1CCN(c2ccccn2)CC1	Z432464852
NC(=O)C1CCN(C(=O)CCc2cnn(-c3ccccc3)c2)CC1	Z139948262
Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(N(C)C)cc1C(F)(F)F	Z393242486
Cl.O=C(CN1CCC[C@@H]1C(=O)O)NCc1ccccc1	Z1459955482
Cc1n[nH]cc1NC(=O)c1cccc([N+](=O)[O-])c1C	Z914646084
CC(NC(=O)c1sccc1C1CC1)c1ccc2c(c1)CC(=O)N2	Z899511760
CN(C)Cc1cccc(CNC(=O)c2ccc(C(N)=O)cc2)c1	Z366949218
Cc1occc1C(=O)NCc1cccc(C(=O)O)c1	Z1444929332
CC(C)c1cccc(C(C)C)c1NC(=O)N1CCCCCC1c1ccncc1	Z415961016
O=C(NC1CC(C(=O)O)c2ccccc21)C1CCOC1	Z2489747070
CC(C)(C)NC(=O)c1cccc(NC(=O)N[C@@H]2c3ccccc3C[C@@H]2O)c1	Z1011421798
CC1(CO)CCN(C(=O)c2ccc(S(C)(=O)=O)cc2)CC1	Z1687174114
O=C(CN1CCCCC(O)C1=O)NC1(c2ccccc2)COC1	Z2964721306
N#CCc1ccccc1CC(=O)N1CCC([C@@H]2CC[C@H](C(N)=O)O2)CC1	Z2766393168
COc1cccc2c1CCN(C(=O)Nc1cc3c(cc1Cl)OCO3)C2	Z1643651845
N#Cc1ccnc(N2CCC([C@H]3OCC[C@@H]3C(N)=O)CC2)c1	Z2052099630
NC(=O)[C@@H]1CN(C(=O)Cc2ccc3[nH]ncc3c2)C[C@H]1C(F)(F)F	Z2059382858
CCOc1cc(C)nc(N2CCN(C(=O)c3cccnc3)CC2)n1	Z1139281405
Cc1cccc(CNC(=O)C2Oc3ccccc3OC2C)c1	Z312469028
Cc1nc(-c2ccccc2)ccc1C(=O)NCCC1CCCNC1	Z2440267035
CCn1cc(C(=O)Nc2cc(C(=O)N3CCOCC3)ccc2C)cn1	Z1233423793
COc1cc(C(=O)N2CCCc3ccnc(N(C)C)c32)ncn1	Z3000192040
O=C(Nc1cnn(C2CCC2)c1)N1CCC(c2cccc(F)c2)CC1	Z2956776388
O=C(c1ccc(Cl)cc1O)N1CCCCC1c1nc[nH]n1	Z1604773201
CS(=O)(=O)Nc1cccc2c1CCN(C(=O)Nc1ccc3c(c1)CCC3)C2	Z763201884
NC(=O)[C@H]1CCO[C@@H]1C1CCN(c2ccccn2)CC1	Z2052102254
Cc1cc(C(=O)N[C@H]2CCO[C@@H]2c2ccnn2C)no1	Z2057263877
O=C(c1cc2c(s1)CCC2)N1CCCN(Cc2cscn2)CC1	Z1069964160
Cn1cc(C2CCCN2C(=O)CN2CCCC2=O)cn1	Z1102956777
CN(Cc1ccccc1N1CCCC1)C(=O)NC1CCc2[nH]ncc2C1	Z1440367277
O=C(Cc1ccc(Cl)s1)NC1CCN(c2ncc[nH]c2=O)C1	Z2964528603
Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cn(C)cn2)cc1	Z2965663328
CCc1nc[nH]c1C(=O)N1CCC(c2nccc(C(F)(F)F)n2)C1	Z2964286896
COc1cccc(CC(=O)N2CCN(C3CCc4ccccc4NC3=O)CC2)c1	Z1844576274
O=C1NCCN(C(=O)Cc2c[nH]c3ncccc23)C1c1ccccc1Cl	Z1653581682
Cc1cc(N2CCC(NC(=O)Cc3noc4ccccc34)C2=O)n(C)n1	Z1269448408
CC(C)COc1ccc(NS(=O)(=O)c2ccc(OCC(=O)O)c(Cl)c2)cc1Cl	Z971169476
Cc1nc(CN(C)C(=O)CCC2NC(=O)NC2=O)cs1	Z900056408
Cc1[nH]c2ccc(C(=O)NCCN3CCN(C)CC3)cc2c1C	Z254303748
Cc1noc(C2CCN(C(=O)NCc3ccnc(OC(C)C)c3)CC2)n1	Z1503512903
Cc1ccc(C(=O)NC2(CC(=O)O)CCCC2)cc1C	Z2256369078
CCc1nn(C)cc1C(=O)NC1CCCN(Cc2c(F)cccc2F)C1	Z1575859884
Cn1nc(C2CC2)cc1CNC(=O)CN1CCCCC(O)C1=O	Z2962997800
COCCc1cc(NC(=O)NCC(C)(C)c2ccccc2C)n(C)n1	Z1451936331
Cc1ccnc(N2CCC([C@H]3OCC[C@@H]3C(N)=O)CC2)c1	Z2052100201
COc1ccc(Cl)cc1CC(=O)N[C@H]1CCO[C@@H]1c1ccnn1C	Z2057258210
Clc1ccc(-c2nnc(SCCOc3ccccc3Cl)[nH]2)cc1	Z25219572
CCc1nnc2n1CC(NC(=O)c1cc(-c3ccccc3)on1)CC2	Z985624020
O=C(CCN1C(=O)NC2(CCCCC2)C1=O)NCc1ccc(Cl)cc1Cl	Z131217668
CCc1nc(C2(NC(=O)c3ccnn3C(C)C)CCCC2)no1	Z1440114731
COCCN1CCC(NC(=O)c2cc(=O)c(OC)co2)CC1	Z1986484092
CC(C)c1ccc(Cl)c(S(=O)(=O)NCCC(=O)O)c1	Z2066018201
COc1cc(=O)[nH]cc1C(=O)N[C@@H]1CCO[C@H]1c1ccc(Cl)cc1	Z2961190489
COc1ccc(Cl)c2c1N(C(=O)c1cncc(C)c1)CCC2	Z1296349891
Cc1nc(COc2cccc(C(=O)NCC3(CC(C)C)CCC3)c2)no1	Z1529104194
N#Cc1ccc(CN2CCC([C@H]3OCC[C@@H]3C(N)=O)CC2)cc1	Z2052935979
Cc1nn(C)c(C)c1CCC(=O)N1CCN(Cc2ccccn2)CC1	Z211355368
Cc1ccc(CN(C)C(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)o1	Z26696008
Cn1ccnc1-c1sc(NC(=O)C2CCN(c3ncccn3)CC2)nc1-c1ccccc1	Z442930636
O=C(NCc1ccc(-c2nnn[nH]2)cc1)C1CCCCN1C(=O)c1cccs1	Z916531236
COc1ccc(S(=O)(=O)N[C@@H](CC(C)C)C(=O)O)c(C)c1F	Z1738268420
CC(C)C(=O)N1CCOCC1CC(=O)O	Z2147938784
O=C(NCc1cncc(O)c1)[C@@H]1C[C@H]1c1ccco1	Z2963184869
Cc1ccc(O)c(C(=O)N2CCCCC2c2nc[nH]n2)c1	Z1604778778
Cc1noc(C)c1CC(=O)Nc1cc(C2CCCC2)nn1C	Z1639874132
Cc1ccccc1CC(=O)N1CCC([C@H]2OCC[C@@H]2C(N)=O)CC1	Z2053347614
O=C(CN1CCN(c2nccs2)CC1)Nc1ccncc1	Z1070497978
CN(Cc1ccc(F)cc1)C(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1	Z27011072
CCOC(=O)c1cc(NC(=O)c2ccccc2-c2nc(C(C)(C)C)no2)cc(C(=O)OCC)c1	Z1033145328
N#Cc1ccc(CC(=O)N2CCC([C@@H]3CC[C@H](C(N)=O)O3)CC2)cc1	Z2766387221
O=C(Cc1cnccc1C(F)(F)F)N[C@H]1CCC[C@H]1Oc1cn[nH]c1	Z2766145581
O=C(NCCC1(O)CCOCC1)[C@H]1CC[C@H](Nc2ncccn2)CC1	Z2959690087
Cn1nc(CNC(=O)[C@@H]2OCCO[C@@H]2c2ccccc2)cc1C1CC1	Z2963028596
Cc1cc(C)c2c(c1)CN(C(=O)Nc1cc3c(cc1Cl)OCCO3)CC2	Z1739770409
NC(=O)[C@H]1CCO[C@@H]1C1CCN(Cc2ccc(Cl)cc2)CC1	Z2052939116
NC(=O)C1(O)CCCN(C(=O)c2ccccc2Oc2ccccc2)C1	Z2061555599
COCCN1CCC(CNC(=O)c2cc(C)nc3ccccc23)CC1	Z1048257262
CCC(CNC(=O)COc1ccc(N2CCCC2=O)cc1)N1CCc2ccccc2C1	Z364536638
CCCN(Cc1ccccc1)C(=O)Nc1cc(N2CCCC2=O)ccc1Cl	Z413348678
O=C(Cc1csc(C2CC2)n1)NC1CCN(c2ncc[nH]c2=O)C1	Z2964530094
Cc1cc(C)c(CC(=O)NC2CCN(c3ncc[nH]c3=O)C2)s1	Z2964530183
O=C(c1cc[nH]n1)N1CCC(c2ccccc2)(N2CCCC2)CC1	Z2964139156
COc1cc(CCNC(=O)C2CCc3nc(C)nn3C2)ccc1Cl	Z2960055789
CNc1snc(C)c1C(=O)N1CCN(c2nc(C)nc3c2cnn3C)CC1	Z1204887643
O=C(Nc1cc2c(cc1Cl)OCCO2)N1CCc2c(Cl)cccc2C1	Z1248982895
Cc1nc(N2CCN(C(=O)c3cc(F)c(C)cc3F)CC2)c2cnn(C)c2n1	Z1409998723
CC1CN(Cc2cccc(C#N)c2)CCN1Cc1nccn1C	Z1139274499
Cc1cc(C)c(CNC(=O)C2Oc3ccccc3OC2C)c(C)c1	Z338461968
C[C@@H]1CN(C)C[C@H](c2nc(-c3ccc(N(C)C)nc3)no2)O1	Z2388940377
Cc1ccc(NC(=O)C2CC2)cc1NCc1c(C)noc1C	Z739492182
CN1CCN(c2cc(CNC(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)ccn2)CC1	Z508079334
COc1ccc(Cl)c2c1N(C(=O)c1ccc3c(n1)CCCC3)CCC2	Z1494892178
CO[C@@H]1C[C@@H](COc2cccnc2)N(C(=O)c2cnn3c2CCCC3)C1	Z2055473218
Cn1cncc1C(=O)N1C2CCC1CC(O)(Cc1ccc(F)cc1F)C2	Z2164683736
Cc1cscc1C(=O)NC1CCC(NC(=O)c2cscc2C)CC1	Z1510349682
Cc1cccc(N2CCN(C(=O)NC3CCN(c4ccccn4)C3)CC2)c1	Z1505964370
COc1cc(NS(=O)(=O)c2c(C)noc2C)c(C(=O)O)cc1OC	Z45545159
CCn1nc(C)cc1C(=O)Nc1ccc(OCC(N)=O)cc1	Z995895774
Cc1nc(-c2ccccc2)ccc1C(=O)NCC1CCCNC1	Z2440031051
Cc1noc(C2CCN(C(=O)c3c(-c4c(F)cccc4Cl)noc3C)CC2)n1	Z730734772
CN(C(=O)NC1CCOc2ccccc21)C(c1ccccc1)c1ccccn1	Z447596076
FC(F)(F)C1CCc2nnc(CNC3CCCCC3)n2C1	Z1268662868
Cn1cc(C(=O)N2CCC(OC3CCOC3)CC2)c(C2CC2)n1	Z2180753156
CC(C)c1cc(C(=O)N2CCC([C@@H]3CC[C@H](C(N)=O)O3)CC2)nn1C	Z2766389960
CCCOc1ccc(-c2nnc3n2CCC(C(=O)OC)C3)cc1OC	Z2768784393
O=C(O)C1CCCN1S(=O)(=O)c1ccc(OC(F)F)c(Cl)c1	Z1531973528
Cc1n[nH]c([C@@H]2CC[C@H](CNC(=O)Cc3ccccc3Cl)O2)n1	Z2396369939
Cc1nc2ccc(C(=O)Nc3cccc(-c4nnc[nH]4)c3)cc2s1	Z1870009011
Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCCC1CN	Z2464226073
CC(NC(=O)c1ccc([N+](=O)[O-])s1)c1ccc2c(c1)CC(=O)N2	Z510555856
Cc1ccc(-c2noc(CN3CC=C(c4c[nH]c5ccccc45)CC3)n2)cc1	Z319033142
FC(F)(F)C1CCc2nnc(CNC3CCCC3)n2C1	Z1268662861
Cc1nc2cncc(N3CCN(C(=O)Nc4ccccn4)CC3)n2n1	Z1759822666
O=C(O)C(c1ccsc1)N1CCC(n2ccc(C(F)(F)F)n2)CC1	Z2483069233
CCCCOc1ccc(-c2nnc3n2CCCC3)cc1OC	Z273627850
COc1ccccc1CC1CCN(C(=O)c2cccc(C(=O)O)c2)CC1	Z1537402992
Cc1cc2c(N3CC(NS(C)(=O)=O)C3)nccn2n1	Z3063546889
Cc1cc(C)c(-c2ccc(C(=O)NC3CCOCC3)nc2)c(C)c1	Z3016337867
Cc1nc(-c2ccccc2)ccc1C(=O)N[C@H]1CCCNC1.O=C(O)C(F)(F)F	Z2440651934
COCC(=O)Nc1cccc(NC(=O)c2ccccc2N2CCOCC2)c1	Z951832548
CS(=O)(=O)Nc1cccc(NC(=O)Nc2cccc(C(F)(F)F)c2)c1	Z642369374
Cc1ncsc1C(=O)Nc1ccc(C(=O)N(C)C2CCCCC2)c(Cl)c1	Z738386860
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NCc1cccnc1C	Z2193842526
COc1cccc(C(C(=O)O)N2CCC(c3ccon3)CC2)c1	Z2790700660
O=C(O)CC1CN(C(=O)CN2C(=O)CCc3ccccc32)CCO1	Z1445443363
CCc1cnc(N2CCN(C(=O)c3cc[nH]c3C(C)C)CC2)s1	Z2071711169
CCC(C(=O)O)N1CCN(C2CCOC2)CC1	Z2605276298
CCc1noc(C)c1C(=O)N1CCOCC1c1noc(-c2cnn(C)c2)n1	Z1630094700
CN(C)C(=O)CCNC(=O)N1CCC(NC(=O)c2ccccc2)CC1	Z552372930
Cc1cccc(NC(=O)NCCc2ccc(O)cc2)c1	Z805816894
Cc1[nH]c2ccccc2c1CC(=O)N1CCSCC1	Z655148320
Cc1ccc(C(=O)N2CCCCC2C(=O)O)cc1C	Z85896058
CCn1cc([C@H]2OCCC[C@@H]2NC(=O)N2C[C@H](C)O[C@H](C)C2)cn1	Z2703302236
COc1cc(N2CCN(C(C(=O)O)c3ccc(F)cc3)CC2)ccc1F	Z2483103755
CC(C)(CNC(=O)N1CCN(S(C)(=O)=O)CC1)c1cccs1	Z1206610932
CCC(NC(=O)c1csnc1C)(C(=O)O)c1ccc(Cl)cc1	Z2068101792
Cc1ccc(C(=O)N2CCC(Cc3nc4ccccc4[nH]3)CC2)cn1	Z2227078283
COc1ccccc1C1CCCN1C(=O)C1CCCN(C(N)=O)C1	Z1083731866
Cc1nn(C)cc1C(=O)NCC1CCN(C(=O)c2ccccc2)CC1	Z1239696946
COc1ccc(NC(=O)NCCc2ccc(O)cc2)cc1	Z730526750
O=C(Nc1cccc(-c2nnco2)c1)c1ccccc1N1CCOCC1	Z951833180
COc1ccc(CNC(=O)c2cccc(NS(C)(=O)=O)c2)cc1	Z32388540
Cc1noc(CNC(=O)N2CCC(c3cccc4ccccc34)CC2)n1	Z1055992712
COCC1(CNc2cnccc2C#N)CCNCC1	Z2368598037
CC(C(=O)N1CCCCC1C(=O)O)N1CCN(c2ccc(F)cc2)CC1	Z1692968397
Cc1cc(NC(=O)CC2C=CCC2)ccc1C(=O)O	Z1445273761
COc1cccc(OC)c1S(=O)(=O)N[C@H](C(=O)O)C(C)C	Z1738264391
Cc1ncc(CN2CCN(C(=O)c3cc[nH]c3C(C)C)CC2)s1	Z2070552236
Cc1ccc(S(=O)(=O)NCC(C(=O)O)C(C)C)c(F)c1	Z1738644710
Cc1cc(C)n(-c2ccc(C(F)(F)F)cc2NC(=O)C2CCOCC2)n1	Z424255906
O=C1CN(C(=O)NC(Cc2ccccc2Cl)c2ccccc2)CCN1	Z915212274
O=C(O)CCC1CCCN(C(=O)Cc2c[nH]c3ncccc23)C1	Z1870105404
CC(Oc1ccc(NC(=O)c2cnn(C(C)(C)C)c2)cc1F)C(=O)O	Z2755518756
Cc1noc(C)c1CC(=O)Nc1ccc(OC(C)C(=O)O)c(F)c1	Z2755519101
COC(=O)C1CCc2nnc(CSc3ccccc3OC)n2CC1	Z2768785396
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCc3c(F)ccc(F)c3C2)[nH]n1	Z1369088242
COC(=O)c1cc(F)cc(C(=O)N[C@@H](CC(C)C)C(=O)O)c1	Z2936917351
Cn1nc(CC(=O)Nc2cnn(CC3CCCO3)c2)c2ccccc2c1=O	Z748560916
O=C(CCc1nnc(-c2ccccc2)o1)NC1c2ccccc2CC1O	Z1333277159
COc1cccc(NC(=O)NCCc2ccc(O)cc2)c1	Z805816922
CC(C)(C)c1noc(CN2CC=C(c3c[nH]c4ccccc34)CC2)n1	Z319037772
Cc1cc(N2CCCC(N3CCN(C(=O)C4C5CCCCC54)CC3)C2=O)n(C)n1	Z1629493659
CC(=O)N(C)C1CCN(C(=O)c2ccccc2-c2ccccc2C(=O)O)CC1	Z2295858832
COC(=O)C1CCn2c(CSc3ccc(C)cc3)nnc2C1	Z2768784389
CC1Cc2cc(-c3ccc(CNC(=O)C(C)(O)C4CC4)cc3)ccc2O1	Z2091348477
Cn1nccc1C1CCN(Cc2cc(C(=O)O)ccc2Cl)CC1	Z2482960086
CCOC1CC(CO)(NC(=O)c2cc(Cl)ccc2Cl)C1(C)C	Z1769570336
O=C1CCN(C(=O)CNC(=O)c2cccc(F)c2)CCN1	Z911139454
CC(C)(C)CC(=O)NCC(=O)N1CCCC(Nc2ccccc2)C1	Z1436061058
O=C(Nc1ccccc1N1CCCC1=O)c1ccc(-n2cncn2)c([N+](=O)[O-])c1	Z109735654
Cc1cc(C(=O)NCC(c2ccccc2)N(C)C)no1	Z33441311
O=C(CNc1cc(N2CCCC2CO)ncn1)NCc1ccccc1	Z1139196327
Cc1cn2c(n1)CCC(NC(=O)c1ccccc1N1CCCCC1)C2	Z1192505119
Cc1nc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)sc1C	Z1266938891
CC(C)NC(=O)C(NCc1nnc2n1CCCC2)c1ccccc1	Z1268839638
COc1ccc(OCCC(=O)N2CCN(C3CCCC3O)CC2)cc1	Z1143003625
Cc1nc(C)n(C2CCCN(C(=O)c3c(C)noc3C)C2)n1	Z1139342643
CCc1nc2n(n1)CC(Nc1cc(C)nc3ncnn13)CC2	Z1139210877
Cc1oc(C)c(C(=O)N2CCCC(c3cc(C(N)=O)[nH]n3)C2)c1C	Z1269656118
Cc1nc2ccccc2nc1CN1CCC(N2CCN(C)C2=O)CC1	Z1139676126
O=C(CN1C(=O)NC2(CCCC2)C1=O)NC1CC1	Z16396119
Cc1ccc(C2C(C(=O)O)CCC(=O)N2CCc2cccnc2)s1	Z1136435947
CCc1nc(C2CCCN(C(=O)c3cccnc3O)C2)no1	Z1080287496
Cc1noc(C2CCN(C(=O)CSc3ccc4c(c3)OCCO4)CC2)n1	Z730734110
Cc1ccc(C(=O)N2CCCC(c3nc(C(C)C)cs3)C2)c(=O)[nH]1	Z1266687788
Cc1nc(C2CCCN(C(=O)CN3CSCC3=O)C2)no1	Z1079893138
CCc1nc(C2CCCN2C(=O)c2ccc3[nH]c(C)c(C)c3c2)no1	Z1268793129
Cc1nc(CN2CCc3nn(C(C)C)c(=O)cc3C2)nc2ccccc12	Z1272720072
CCn1c(CNC2CCN(C(=O)C3CC3)CC2C)nc2ccccc21	Z1269286728
Cc1cc(NC(=O)c2cnn(-c3ccc(C(F)(F)F)cn3)c2C(C)C)ccc1Oc1cccnc1	Z817139044
Cc1cnn(CCNCC(=O)Nc2cc(C)nn2-c2ccccc2)c1	Z1139452389
Cc1n[nH]cc1NC(=O)Cc1ccccc1[N+](=O)[O-]	Z914645274
CC(C)c1nc(C2CCCN(C(=O)Cn3ccccc3=O)C2)no1	Z1080387374
CCCc1cc(C(=O)N2CCC(C(N)=O)CC2)[nH]n1	Z296187104
O=C(C(NCc1nnc2n1CCCC2)c1ccccc1)N1CCCC1	Z990509584
CC(NC1CCN(S(C)(=O)=O)CC1C)c1cccc(Cl)c1	Z1269254598
CCc1nc(C2CCCN2c2nn3cc(C)nc3s2)no1	Z985970820
Cc1cn2nc(N3CCCC3c3noc(C(C)C)n3)sc2n1	Z985971382
CC(c1ccc(F)cc1F)N1CCCC(c2cc(C(N)=O)[nH]n2)C1	Z1269649649
CN1CCN(c2ccccc2NC(=O)c2ccc(-n3cncn3)c([N+](=O)[O-])c2)CC1	Z82267365
CN(c1ccccc1)C1CCN(C(=O)CCNC(=O)c2c[nH]c3ccccc23)CC1	Z749399150
CC(NC(=O)CCN1CCn2c(nnc2C2CC2)C1)c1ccccc1	Z1142756391
CCc1nc(C2CCCN(C(=O)c3ccc(O)nc3)C2)no1	Z1079904980
CC(C)c1nc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)no1	Z1080390100
Cc1nc(C2CCCN(C(=O)c3cc(C(C)C)no3)C2)no1	Z1198436364
CCc1nc(C2CCCN2C(=O)c2cc(C(N)=O)cs2)no1	Z1268794824
CC(C)n1nc2c(cc1=O)CN(CCCNS(C)(=O)=O)CC2	Z1272726266
O=C1CN(CC(=O)NC2CCc3nccn3C2)C(=O)N1	Z1177815052
NC(=O)c1cc(C2CCCN(CC(=O)NCC3CCOC3)C2)n[nH]1	Z1269656421
CCC1(CC)NC(=O)N(CC(=O)N2CCCC2)C1=O	Z14154231
O=C(CCNc1cc(N2CCCC2CO)ncn1)NC1CCCC1	Z1139196988
CC(C)c1nc(C2CCCN(C(=O)CN3CCCNC3=O)C2)no1	Z1080393358
O=C(NC1CCc2nccn2C1)c1ccccc1N1CCOCC1	Z985655264
O=C(NCc1ccccc1Cl)NCc1nnc2n1CCCCC2	Z352451348
O=C(c1ccccc1F)N1CCN(C2CCCC2O)CC1	Z1143004989
CC(C(=O)NCCc1cccs1)N1CCc2nn(C)c(=O)cc2C1	Z1272714071
CC(C)n1nc2c(cc1=O)CN(Cc1nc3ccccc3o1)CC2	Z1272720008
Cc1n[nH]c(C2CN(C(=O)c3ccnc(C4CC4)n3)CCO2)n1	Z1268769310
O=C(CCc1cnn(-c2ccccc2)c1)N1CCN(CCO)CC1	Z167282516
COCc1cccc(NC(=O)c2cnn(-c3ccc(C(F)(F)F)cn3)c2C(C)C)c1	Z383414168
CN1CCOC(CNCC(O)COc2ccc(Cl)cc2Cl)C1	Z1139550469
CCc1nc(C2CCCN(C(=O)c3cnc[nH]3)C2)no1	Z1085934180
Cc1nc(C2CCCN(c3nnc(C)c(C)c3C#N)C2)no1	Z985962870
O=C(CCOc1ccccc1F)N1CCN(C2CCCC2O)CC1	Z1143002926
COc1ccc(CCCC(=O)N2CCN(C3CCCC3O)CC2)cc1	Z1143004894
Cn1cc(C(=O)N2CCCC(n3cncn3)C2)ccc1=O	Z1139341239
CC(C)n1nc2c(cc1=O)CN(CCCS(N)(=O)=O)CC2	Z1272726429
COCCn1cc(C(=O)N2CCCC(n3cncn3)C2)ccc1=O	Z1139341358
CCCc1n[nH]c(C2CN(Cc3ccc(Cl)s3)CCO2)n1	Z1268953174
Cc1nc(C)n(CC2CN(CCOc3cccc(C#N)c3)CCO2)n1	Z1139492989
Cc1cc(C)n(C2CCCN(C(=O)c3ccc(C#N)c(C)n3)C2)n1	Z1139345298
Cc1nc(C2CCCN(c3ccnc(N(C)C)n3)C2)no1	Z1252386352
Cc1cn2c(n1)CCC(NC(=O)c1ccccc1N1CCOCC1)C2	Z985664604
CC(C)c1csc(C2CCCN(C(=O)c3cc(C4CC4)[nH]n3)C2)n1	Z1266686830
CC1CN(S(C)(=O)=O)CCC1NCc1nc2ccccc2n1C	Z1269288547
Cc1noc(C)c1C(=O)N1CCCC(n2cncn2)C1	Z1127000732
Cc1cnn(CCC(=O)N2CCCC2c2noc(C(C)C)n2)c1	Z1268728740
CC(c1nc(C2CC2)no1)N1CCCC(c2cc(C(N)=O)[nH]n2)C1	Z1269648215
Cc1noc(C)c1C(=O)N1CCCC(c2cc(C(N)=O)[nH]n2)C1	Z1269677430
CC(C)c1ccc(C(=O)NCC2(c3ccc4c(c3)OCO4)CCOCC2)cc1	Z827850714
O=C(COCCOc1ccccc1)N1CCCC1CCc1ccccc1	Z737557494
Cc1nc(C2CCCN(c3nccnc3C#N)C2)no1	Z1024502016
CNc1snc(C)c1C(=O)N1CCCC(n2nc(C)nc2C)C1	Z1139342706
O=C(NC1CC1)C(NCc1nnc2n1CCCC2)c1ccccc1	Z1268839704
CC(C)c1csc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)n1	Z1266684611
Cc1cc(NC2CCc3ncnn3C2)n2ncnc2n1	Z1139210704
CC(C)c1nc(C2CCCN2C(=O)c2cc(C(N)=O)cs2)no1	Z1268796955
Cc1n[nH]c(C2CN(C(=O)c3c[nH]c(C(C)C)n3)CCO2)n1	Z1269006743
Cc1oc(C(=O)O)cc1S(=O)(=O)Nc1cccc(Cl)c1F	Z1269766960
FC(F)(F)c1cc(C2CCCN(Cc3cccnc3)C2)n[nH]1	Z1269659783
CC(C(=O)NCc1ccco1)N1CCc2nn(C)c(=O)cc2C1	Z1272715644
O=C(Nc1cccnc1)N1CCC(Nc2cccnc2)CC1	Z1025031580
CC(C)c1cc(C(=O)N2CCCC(c3cc(C(N)=O)[nH]n3)C2)on1	Z1269651644
CCC1CN(S(C)(=O)=O)CCC1NC(C)c1cccc(Cl)c1	Z1269254938
CNc1snc(C)c1C(=O)NC1CCN(Cc2cccc(OC)c2)CC1	Z757752408
Cc1ccc(C)n1-c1sccc1C(=O)NC(C)c1ccc2c(c1)CC(=O)N2	Z667459290
O=C1CN(C(=O)NCc2ccnc(OCc3ccccc3)c2)CCN1	Z752313840
O=C(c1cc(F)c(F)c(F)c1F)N(Cc1cccc(F)c1)CC1CCCO1	Z959915916
Cc1cc(C2CCCN2C(=O)NCCc2nnc3n2CCCCC3)no1	Z493154654
Cc1cccc(NS(=O)(=O)c2cc(C(=O)O)oc2C)c1Cl	Z1312371002
CN(Cc1ccccc1N1CCOCC1)S(N)(=O)=O	Z300448452
Cc1nc(C(=O)N2CCOC(c3nc(C(C)C)n[nH]3)C2)c[nH]1	Z1269011717
O=C(COc1ccc2c(c1)CCC2)N1CCN(C2CCCC2)CC1	Z333738402
COCCOc1ccccc1C(=O)N1CCN(C2CCCC2O)CC1	Z1143004115
O=C(CSc1ccccc1F)Nc1ccccc1N1CCCC1=O	Z109733700
O=C(NC1CC1)N1CCN(CCc2ccccc2)CC1	Z196963532
O=C(COC1CCCCC1)Nc1ccccc1N1CCCC1=O	Z450500110
Cc1cc(C)n(-c2ccc(NC(=O)c3c(O)cc(F)cc3F)cc2F)n1	Z910627458
Cc1cn2nc(N3CCCC3c3noc(C)n3)sc2n1	Z985970226
CCCc1cc(C(=O)N2CCN(c3ccncc3)CC2)[nH]n1	Z375205318
CC(C)c1nc(C2CCCN2CC(=O)N2CCc3ccccc32)no1	Z986204342
CC1CN(C(=O)C2CC2)CCC1NCc1nc2ccccc2n1C	Z1269286645
