smiles	idnumber
Cc1cc(C)n(CC(=O)NCC2CCCO2)n1	Z251292230
Cc1nn(C)c(C)c1CC(=O)NCC(C)N1CCCC1	Z403709786
Cc1nnc(NC(=O)NC2CCN3CCCCC23)s1	Z558593734
CNC(=O)CN1CCC(NC(=O)Nc2cccnc2OC)CC1	Z435644742
O=C(NCCn1ccnc1)C1CC=CCC1	Z253446726
CC1CN(CCCNC(=O)Nc2cn[nH]c2)CC(C)O1	Z495688202
O=C(NCC1CCOC1)Nc1nccs1	Z409670918
CC1CCN(CCNC(=O)Cn2ccccc2=O)CC1	Z422900218
Cc1nn(C)c(C)c1CC(=O)NCCN1CCCCC1	Z422646258
Cc1nn(C)c(C)c1CC(=O)NCCN1CCC(C)CC1	Z422899724
CCOc1ncccc1NC(=O)NCC1CCOC1	Z434672988
Cc1nc2ccccc2n1CC(O)c1cccc(F)c1	Z641215580
NC(=O)Cc1csc(NC(=O)C2CCCC2)n1	Z147200364
CC(C)NC(=O)Cn1ccc(=O)[nH]c1=O	Z144339782
Cc1nc(CC(=O)NC2CCCCCCC2)cs1	Z32414996
COc1ncccc1NC(=O)NCCN1CCOCC1	Z435652744
NC(=O)CN1CCC(NC(=O)Nc2ccc(N3CCCC3)nc2)CC1	Z434220236
COc1ccc(OC)c(C(O)Cn2c(C)nc3ccccc32)c1	Z641215558
COc1ccc(OC)c(C(O)Cn2cnc3ccccc32)c1	Z641215038
CC1CCCN(CCNC(=O)Cn2ccccc2=O)C1	Z422679790
CC(C)CN1CC(C(=O)NCCc2ccccn2)CC1=O	Z356471304
O=C(NCCc1ccccn1)C1CC(=O)N(C2CCCC2)C1	Z184881390
CC(=O)N(C)CC(=O)NCc1ccnc(N2CCOCC2)c1	Z364040590
Cc1nc2ccccc2n1CC(O)c1ccc(F)cc1F	Z641215566
OCc1nc2ccccc2n1CC(O)c1cccc(F)c1	Z641276690
CC(Cn1ccnc1)NC(=O)CC1C=CCC1	Z403712376
CC(NC(=O)Nc1nccs1)C1CC1	Z275754410
O=C(Cn1[nH]c(=O)ccc1=O)NCC1CCCC1	Z375502292
CC1CCN(CCNC(=O)Nc2ccc(N3CCOCC3)nc2)CC1	Z434191644
CCCCNC(=O)Nc1ccc(N2CCOCC2)nc1	Z434204088
O=C(NCC1CCOC1)Nc1ccccn1	Z558224622
COc1ncccc1NC(=O)NCC1CCOC1	Z435650780
Cc1cccnc1NC(=O)NCC1CCOC1	Z558228064
Cc1nc(CC(=O)NC2CCCCC2)cs1	Z31483284
CNC(=O)CN1CCC(NC(=O)Nc2ccncc2)CC1	Z513250378
CS(=O)(=O)N1CCN(C(=O)NCCc2cccnc2)CC1	Z496084470
COCCOCC(=O)Nc1ccc(N2CC(C)OC(C)C2)nc1	Z453671638
CC(=O)N(C)CC(=O)NCc1cccnc1N1CCOCC1	Z363756664
O=C(NCC(C1CCOC1)N1CCOCC1)Nc1ccccn1	Z495958964
Cc1cc(NC(=O)NCCN2CCCC(C)C2)n(C)n1	Z432147204
O=C(NCCN1CCCCCC1=O)Nc1cccnc1N1CCCC1	Z434525316
CC(CN1CCOCC1)NC(=O)Cn1cccn1	Z422694560
O=C(NCCN1CCCCCC1=O)Nc1cccnc1	Z558414328
COc1ncccc1NC(=O)NCC1CCCO1	Z435651904
O=C(Cn1cccc(C(F)(F)F)c1=O)NC1CC1	Z275511368
CC(NC(=O)Nc1ccc(N2CCCCC2)nc1)C1CCCO1	Z434244634
Cc1nc(CCNC(=O)NC(C)C2CCCO2)cs1	Z435822512
O=c1ccccn1Cc1nc2cc(Cl)ccc2n1CCO	Z431363648
CN(C)C(C)(C)CNC(=O)c1nc(N2CCOCC2)ncc1Cl	Z464156740
COc1ncccc1NC(=O)NCCN1CCCCC1C	Z435642244
Cc1cc(NC(=O)NCCOC2CCCCC2C)n(C)n1	Z513059980
CS(=O)(=O)c1ccc(C(O)Cn2cnc3ccccc32)cc1	Z641215226
CC1CCCCC1OCCNC(=O)Nc1nncs1	Z415951344
O=C(Nc1nncs1)NC1CCC(O)CC1	Z409509672
Cc1nnc(NC(=O)NC2CCCC2)s1	Z410633100
CC(=O)N1CCC(NC(=O)Nc2nncs2)CC1	Z409511350
COc1ncccc1NC(=O)NCCN1CCC(C)CC1	Z435640438
Cc1cc(NC(=O)NC(C)CN2CCOCC2)no1	Z415963518
N#Cc1cn(C2CC2)c(=O)n(CC(=O)NC2CCCCC2)c1=O	Z335307450
O=C(NCC1(N2CCOCC2)CCSC1)Nc1ccccn1	Z558307902
O=C(Nc1ccccn1)NC1CCCCNC1=O	Z505809606
COc1ccc(NC(=O)NCCN2CCCC(C)C2)cn1	Z433969576
COCCn1nc(C(=O)NC2CCCCNC2=O)ccc1=O	Z403317670
COCCn1nc(C(=O)NCC(C)N2CCOCC2)ccc1=O	Z373176488
Cc1cc(C)n(CC(=O)NC(C)CN2CCOCC2)n1	Z422691358
CS(=O)(=O)N1CCC(NC(=O)Nc2ccncc2)CC1	Z494717866
CC(C)c1nnc(NC(=O)NCC2CCCO2)s1	Z412136882
CC(Cn1cccn1)NC(=O)C1=NN(C)C(=O)CC1	Z402801820
CC(=O)NC(C(=O)Nc1ccc(N2CCOCC2)nc1)C(C)C	Z229813568
CC1CCCCC1NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O	Z335307652
O=C(Nc1nccs1)NC1CCN2CCCCC12	Z558591294
CC(=O)NC(C(=O)Nc1ccc(N2CC(C)OC(C)C2)nc1)C(C)C	Z453670406
O=S(=O)(NCCc1ccccn1)N1CCCCC1	Z279630334
CC(=O)N1CCC(NC(=O)Cn2cc(C(F)(F)F)ccc2=O)CC1	Z102145658
CC1CN(c2ccc(NC(=O)COCC(F)(F)F)cn2)CC(C)O1	Z453669378
O=C(CN1CSCC1=O)NCCc1ccccn1	Z100766896
CCN1CCN(C(C)CNC(=O)Nc2nccs2)CC1	Z409670832
CSCCC(=O)NCc1ccc(N2CCOC(C)C2)nc1	Z424512908
COCCn1nc(C(=O)NCC2CCN(C3CC3)C2)ccc1=O	Z403716982
CC(Cn1cccn1)NC(=O)CN1CCSC1=O	Z402801090
CCn1cc(C#N)c(=O)n(CC(=O)NC2CC2)c1=O	Z226855822
O=C(Cn1cc(C(F)(F)F)ccc1=O)NC1CCN2CCCCC12	Z423021928
CC(C)CNC(=O)NCc1cccnc1N1CCOCC1	Z336503730
Cc1cc(NC(=O)NCC(C)N2CCCCC2C)no1	Z415963572
N#Cc1ccc(NCCOCCO)nc1	Z219128714
CC(OCC(F)(F)F)C(=O)NCc1ccc(N2CCOCC2)nc1	Z406642470
COCCn1nc(C(=O)NC2CCN(C(C)=O)CC2)ccc1=O	Z145915156
CC1CCCC(NC(=O)Cn2cnnn2)C1C	Z100849922
CC(CO)NC(=O)NCc1ccc(N2CC(C)OC(C)C2)nc1	Z435975478
Cc1cc(C)n(CC(=O)NCC2CCS(=O)(=O)C2)n1	Z333577858
CCC(C)(CNC(=O)Cn1ccc(=O)n(C)c1=O)N1CCOCC1	Z384457094
CCC(C)(CNC(=O)Cn1[nH]c(=O)ccc1=O)N1CCOCC1	Z405838924
O=C(Cn1cnnn1)NCC1CCN(C2CC2)C1	Z403717306
Cc1noc(C)c1CC(=O)NCC1CCS(=O)(=O)C1	Z319055552
Cc1nc(CCNC(=O)N2CCC2)cs1	Z495809368
CC1CN(c2ccc(NC(=O)C(C)S(C)(=O)=O)cn2)CC(C)O1	Z453676616
CC(OCC(F)(F)F)C(=O)NCc1cccnc1N1CCOCC1	Z408618770
COc1ccc(NC(=O)NCC2(N(C)C)CCCC2)cn1	Z433967876
CC(=O)NC(C(=O)NCc1cccnc1N1CCOCC1)C(C)C	Z333674906
Cc1nc2ccccc2n1CC(O)COc1ccccc1F	Z31371482
CCC(C)(CNC(=O)Nc1nccs1)N1CCOCC1	Z409671354
O=C(NCCC1=CCCCC1)Nc1nncs1	Z409512514
O=C(Nc1nnc(C2CC2)s1)NC1CCCCNC1=O	Z505832028
Cc1cc(C)n(CC(=O)NCC(C)(C)N2CCOCC2)n1	Z189055268
Cc1nnc(NC(=O)NC(C)CN2CCOCC2)s1	Z511579592
CC(C(=O)NCc1cccnc1N1CCOCC1)S(C)(=O)=O	Z434318546
COCCn1nc(C(=O)NCCN2CC(C)OC(C)C2)ccc1=O	Z254724148
CCN1CCC(CNC(=O)Nc2cc(C)on2)C1	Z533033110
Cc1cc(NC(=O)NCC(C)N2CCOCC2)n(C)n1	Z410715858
OC(COCc1ccccc1)Cn1cnc2ccccc21	Z31371264
CC(C)c1nnc(NC(=O)NC2CCC(O)CC2)s1	Z412133862
CC1CN(c2ccc(CN)cn2)CCO1	Z239126494
CC(CN1CCOCC1)NC(=O)Nc1nccs1	Z415960058
COc1ccc(NC(=O)NCCN2CCCCC2C)cn1	Z433969572
CC(Cn1cccn1)NS(=O)(=O)N1CCCCC1	Z414501984
CC1CCN(S(=O)(=O)NC(C)Cn2cccn2)CC1	Z414502014
O=C(NCC1CCC1)Nc1nncs1	Z409508714
CC(=O)NC(C(=O)NCc1ccnc(N2CCOCC2)c1)C(C)C	Z343399644
CC(C)C(CNC(=O)Cn1ccc(=O)n(C)c1=O)N1CCOCC1	Z383132280
CC1CCC(NC(=O)Cn2c(=O)c(C#N)cn(C3CC3)c2=O)CC1	Z356368708
COCCCC(=O)Nc1ccc(N2CC(C)OC(C)C2)nc1	Z453669488
CC(=O)N1CCC(NC(=O)Cn2cccc(C(F)(F)F)c2=O)CC1	Z287932328
O=C(Cn1ccc(=O)[nH]c1=O)NCCCOC1CCCCC1	Z146440488
Cc1nc(CCNC(=O)C2=NN(C)C(=O)CC2)cs1	Z243543130
O=C(Cn1ccccc1=O)NC1CCCCNC1=O	Z403318690
Cc1nc(CCNC(=O)NC2CCC(O)CC2)cs1	Z432544966
CC(C)CN1CCOC(CNC(=O)Nc2nncs2)C1	Z409511462
Cc1cc(NC(=O)NC2CCCCNC2=O)no1	Z505809440
O=S(=O)(NCCc1cccnc1)N1CCOCC1	Z300623166
CN1CCN(C(C)(C)CNC(=O)Nc2nccs2)CC1	Z281177438
CC(NC(=O)Cn1ccc(=O)n(C)c1=O)C1CCCO1	Z393053398
Cc1cc2ncn(CC(O)CN3C(=O)NC(C)(C)C3=O)c2cc1C	Z641912962
Cc1cc2ncn(CC(O)CN(C)Cc3cnn(C)c3)c2cc1C	Z641856516
CC(C)(C)NC(=O)Cc1csc(N2CCCC2=O)n1	Z95522600
O=C(NCCc1ccccn1)C1CC1	Z32446113
CN1N=C(C(=O)NCCc2ccccn2)CCC1=O	Z220842940
Cc1cc(NC(=O)NCCN2CCCCCC2)no1	Z369929462
CC1CN(C(C)CNC(=O)Nc2nccs2)CC(C)O1	Z409671088
Cc1nnc(NC(=O)NC2CCCCNC2=O)s1	Z505852250
CC1CN(c2ccc(NC(=O)NCC3CCCO3)cn2)CC(C)O1	Z434561618
O=C(Nc1ccncc1)NC1CCCCNC1=O	Z505809500
COCC(=O)Nc1ccc(N2CC(C)OC(C)C2)nc1	Z453676086
CC1CCN(CCNC(=O)Nc2nccs2)CC1	Z409670820
O=C(Nc1ccc(OCC(F)(F)F)nc1)C1CCCO1	Z422805054
Cc1nnc(NC(=O)NC2CCC(O)CC2)s1	Z410633082
Cc1cc(NC(=O)NC(C)C2CCCO2)n(C)n1	Z410714938
O=C(Nc1nccs1)NC1CCCCNC1=O	Z505807778
O=C(Nc1cccnc1)NC1CCS(=O)(=O)C1	Z166715120
Cc1nnc(NC(=O)NCC2CCC2)s1	Z410629256
Cc1cc(NC(=O)NCC(C)N2CCOCC2)no1	Z369930722
Cc1cc(NC(=O)NCCN2CCCCC2)no1	Z486401628
O=C(Nc1nncs1)NC1CCCCNC1=O	Z505873242
O=C(Nc1cccnc1N1CCCC1)NC1CCS(=O)(=O)C1	Z434527930
O=C(NCC1CCC1)Nc1nccs1	Z409670952
O=C(Cn1cccnc1=O)NCC1(N2CCOCC2)CCCCC1	Z394931344
Cc1cc(NC(=O)NCC2CCS(=O)(=O)C2)no1	Z332429456
O=C(Cn1ccccc1=O)NCC1CCCO1	Z51819378
CSC(C)C(=O)NCc1ccnc(N2CCOCC2)c1	Z408669562
COCCOc1ccc(NC(=O)C2CCCN2S(C)(=O)=O)cn1	Z371277990
CS(=O)(=O)N1CCC(C(=O)NCCc2ccccn2)CC1	Z241294302
CC(CO)NC(=O)NCc1ccnc(N2CCOCC2)c1	Z435975470
CC(C)(C)CC(=O)Nc1nc(CC(N)=O)cs1	Z147200250
COc1ccc(OC)c(C(O)Cn2c(CO)nc3ccccc32)c1	Z641276670
CC(CO)NC(=O)Nc1ccc(N2CCCCC2)nc1	Z434250312
Cc1cc(NC(=O)NC2CCS(=O)(=O)C2)no1	Z166715118
CCC(C)(CNC(=O)Nc1cc(C)on1)N1CCOCC1	Z402470160
Cc1cc(NC(=O)NCC(C)N2CC(C)OC(C)C2)no1	Z362012176
CC(C)CN1CCOC(CNC(=O)Nc2nccs2)C1	Z281133298
CC(C)c1nnc(NC(=O)NC(C)C2CCCO2)s1	Z412133250
N#Cc1cn(C2CC2)c(=O)n(CC(=O)NC2CCCCCC2)c1=O	Z335307442
Cc1cc(NC(=O)NC2CCCCNC2=O)n(C)n1	Z505816122
CC(C)(CNC(=O)Nc1nccs1)N1CCOCC1	Z275751176
CC1CCCCC1OCCNc1c(C#N)c(=O)n(C)c(=O)n1C	Z645307476
NC(=O)Cc1csc(NC(=O)CC2C=CCC2)n1	Z147204614
Cc1nnc(NC(=O)NCC(C)N2CCOCC2)s1	Z410630522
Cc1csc(CCNC(=O)N2CCC(C(N)=O)CC2)n1	Z446443004
O=C(NCCCN1C(=O)NC2(CCCC2)C1=O)Nc1cccnc1	Z230844238
O=C(Nc1cccnc1)NC1CCN2CCCCC12	Z558591392
CC(C)C(=O)Nc1nc(CC(N)=O)cs1	Z147199882
Cc1noc(C)c1CC(=O)NCC(C)N1CCOCC1	Z364672070
O=C(CC(F)(F)F)NCc1ccc(N2CCOCC2)nc1	Z316507734
Cc1cc(C)n(CC(=O)NCC(C)N2CCOCC2)n1	Z364670890
Cn1c(=O)c2c(ncn2CC(O)c2cccc(F)c2)n(C)c1=O	Z642037426
Cc1cc(NC(=O)NCCN2CCCC(C)C2)no1	Z511185654
Cc1cc(NC(=O)NCCN2CCCCC2C)no1	Z511168216
O=C(NCCC1=CCCCC1)Nc1ccc(N2CCOCC2)nc1	Z434205042
CN(CC(=O)NCc1ccc(N2CCOCC2)nc1)S(C)(=O)=O	Z363568516
COCCOc1ccc(NC(=O)N2CCNC(=O)C2)cn1	Z434978884
Cc1cc(NC(=O)NCC(C)N2CCCC(C)C2)no1	Z409738456
CN(C)C1(CNC(=O)Nc2nccs2)CCCC1	Z447488398
COc1ncccc1NC(=O)C1CCCO1	Z437338060
O=C(NCC(F)(F)F)c1cccnc1N1CCOCC1	Z229582552
CC(C)CN1CCOC(CNC(=O)Cn2ccc(=O)n(C)c2=O)C1	Z382952470
O=C(Cn1ccc(C(F)(F)F)n1)NCC1CCCO1	Z31489394
CS(=O)(=O)N1CCCC1C(=O)NCCc1ccccn1	Z220842842
Cc1cc(NC(=O)NCCN2CCC(C)CC2)no1	Z409738454
O=C(Cn1ccc(=O)[nH]c1=O)NC1CCCCNC1=O	Z403317210
CC(OCC(F)(F)F)C(=O)NCc1ccnc(N2CCOCC2)c1	Z408669522
CC(NC(=O)Nc1nccs1)C1CCCO1	Z409671298
O=C(NCCN1CCCCC1)Nc1nccs1	Z486400846
CC1CCCN(C(C)CNC(=O)Cn2cnnn2)C1	Z422898430
Cn1c(=O)ccn(CC(=O)NCC2CCC2)c1=O	Z383820090
CC(OCC(F)(F)F)C(=O)Nc1ccc(N2CCOCC2)nc1	Z406639278
OC(COc1ccc(F)cc1)Cn1cnc2ccccc21	Z31371302
CC1CCC(NC(=O)Nc2nncs2)CC1	Z409512352
CC1CN(S(=O)(=O)NCCc2ccccn2)CC(C)O1	Z237763496
CS(=O)(=O)N1CCN(C(=O)NCCc2ccccn2)CC1	Z446571618
Cn1c(=O)ccn(CC(=O)NC2CC2)c1=O	Z382924756
Cn1c(=O)ccn(CC(=O)NC2CCCCC2)c1=O	Z382852068
Cc1cc(NC(=O)NCCOC2CCCCC2C)no1	Z415963396
CC(=O)NCCNC(=O)Nc1cccnc1N1CCCC1	Z434525952
Cc1cc(C)n(CC(=O)NCCN2CC(C)OC(C)C2)n1	Z254724282
CCN(CC)S(=O)(=O)NCc1cccnc1N1CCOCC1	Z355213550
O=S(=O)(NCCc1ccccn1)N1CCOCC1	Z240154238
CC(C)CNC(=O)NCc1ccnc(N2CCOCC2)c1	Z353283708
CCN(CC)S(=O)(=O)NCc1ccnc(N2CCOCC2)c1	Z355251628
COc1ncccc1NC(=O)NC1CC1	Z435652686
CC(C)CNC(=O)Nc1ccc(N2CCCC2)nc1	Z434220496
CCOC(C)C(=O)NCc1ccc(N2CCOCC2)nc1	Z406642468
COCC(C)NC(=O)c1ccc(N2CC(C)OC(C)C2)nc1	Z373644808
COCCOc1ccc(NC(=O)C2CCCO2)cn1	Z371275124
COCCOc1ccc(NC(=O)N2CCCCCC2)cn1	Z434976256
Cl.Nc1cccnc1N1CCOCC1	Z239126188
CC1CCN(S(=O)(=O)NCCc2cccnc2)CC1	Z300623394
O=C(NCC(C1CCOC1)N1CCOCC1)Nc1cccnc1	Z281177882
O=C(NCCc1cccnc1)C12CC3CC(CC(C3)C1)C2	Z285123756
CC1CN(c2ccc(CNC(=O)C(C)NC(N)=O)cn2)CC(C)O1	Z421736100
CCCCn1c(N)c(N(C)CCOC)c(=O)[nH]c1=O	Z224909170
CSCCC(=O)NCc1ccc(N2CC(C)OC(C)C2)nc1	Z424240994
Cc1nc(C)c(CC(=O)NC(C)C2CC3CCC2C3)c(=O)[nH]1	Z402702334
Cn1c(=O)ccn(CC(=O)NCC2CC2)c1=O	Z383167688
COc1ccc(OCC(O)Cn2cnc3ccccc32)cc1	Z31371312
O=C(Nc1cccnc1)NC1CCCCNC1=O	Z505809576
O=C1CN(c2ccc(NC(=O)NCCC3=CCCCC3)cn2)CCN1	Z434577106
CCC(C)(C)NC(=O)Cn1ccc(=O)[nH]c1=O	Z135626990
Cc1csc(=O)n1CC(=O)NC(C)C1CC1	Z91123186
N#CCc1ccc(OCC(O)Cn2cnc3ccccc32)cc1	Z89286176
COCCNC(=O)c1cccnc1N1CCOCC1	Z94531110
Cn1c(=O)c2c(ncn2CC(O)COCc2ccccc2)n(C)c1=O	Z238902286
CN1N=C(C(=O)NCCc2cccnc2)CCC1=O	Z296585752
CS(=O)(=O)N1CCCC(C(=O)NCCc2cccnc2)C1	Z403602122
CS(=O)(=O)N1CCCCC1C(=O)NCCc1cccnc1	Z365873156
CC1CCCN(CCCNC(=O)Cn2ccc(=O)n(C)c2=O)C1	Z423773814
COCCOc1ccc(NC(=O)C2CC(=O)N(C(C)C)C2)cn1	Z371279882
CCC(C)NC(=O)c1cccnc1N1CCOCC1	Z252792730
CC(CNC(=O)Nc1cccnc1)N1CCOCC1	Z369930742
CS(=O)(=O)NCCC(=O)Nc1ccc(N2CCOCC2)nc1	Z370407814
COCCOc1ccc(NC(=O)C2=NN(C)C(=O)CC2)cn1	Z371278136
CC1CCCC(NC(=O)Cn2ccc(=O)n(C)c2=O)C1C	Z392542562
OCc1nc2ccccc2n1CC(O)COc1ccccc1F	Z31336148
CC(=O)c1ccc(OCC(O)Cn2c(C)nc3ccccc32)cc1	Z31371485
CC(CNC(=O)Cn1cc(C(F)(F)F)ccc1=O)N1CCOCC1	Z364670190
CC(=O)c1ccc(OCC(O)Cn2cnc3ccccc32)cc1	Z31371251
CSC(C)C(=O)Nc1ccc(N2CC(C)OC(C)C2)nc1	Z453676640
CS(=O)(=O)N1CCCC(C(=O)NCCc2ccccn2)C1	Z302622750
O=C(Cn1cccnc1=O)NC1CCCCNC1=O	Z403318794
CC(NC(=O)Cn1cc(C(F)(F)F)ccc1=O)C1CCCO1	Z364103538
CC1CCCCC1NC(=O)Cn1ccc(=O)n(C)c1=O	Z382892374
CC1CCCCC1OCCNC(=O)Cn1ccc(=O)n(C)c1=O	Z424626582
CC1CC1CNC(=O)Cn1ccc(=O)[nH]c1=O	Z408110256
Cn1c(=O)ccn(CC(=O)NCCC2=CCCCC2)c1=O	Z382849786
CCCC(C)NC(=O)Cn1ccc(=O)[nH]c1=O	Z221234574
CC1CCCC(NC(=O)Cn2ccc(=O)n(C)c2=O)C1	Z383345750
CCC(C)NC(=O)Cn1ccc(=O)[nH]c1=O	Z220733308
O=C(CCN1C(=O)C2CCCCC2C1=O)NCCc1ccccn1	Z32445933
COc1ccc(COCC(O)Cn2cnc3ccccc32)cc1	Z31371274
CC(=O)Nc1ccc(N2CCOCC2)cn1	Z383166514
Cc1nc(CCNC(=O)C2CC(=O)N(C(C)C)C2)cs1	Z365702274
Cc1nc2ccccc2n1CC(O)COc1ccc(CC#N)cc1	Z89286178
O=C(NCCc1cccnc1)C1=CN2CCS(=O)(=O)N=C2C=C1	Z296583320
Cn1c(=O)ccn(CC(=O)NCC2CCCO2)c1=O	Z382852586
CSC(C)C(=O)Nc1ccc(N2CCOCC2)cn1	Z408531176
CC(C)c1nc(CC(=O)NC2CCCCNC2=O)cs1	Z422475330
CCN(CC)S(=O)(=O)NCc1ccc(N2CCOCC2)nc1	Z237894104
CS(=O)(=O)N1CCC(NC(=O)NCCc2cccnc2)CC1	Z356271342
CC(C)N(C)S(=O)(=O)NCc1ccc(N2CCOCC2)nc1	Z431809846
O=C(Cn1cccn1)NC1CCN2CCCCC12	Z423022002
OCc1nc2ccccc2n1CC(O)c1ccc(Cl)cc1	Z281062238
O=C(NCCc1ccccn1)C1CC=CCC1	Z184880032
Cc1noc(C)c1CC(=O)NCCN1CCCCCC1	Z364846762
Cc1nc(C)c(CC(=O)NCC2CC2)c(=O)[nH]1	Z402694112
O=C(Cn1ccc(=O)[nH]c1=O)NCC1CC1	Z290421350
Cc1nn(C)c(C)c1CC(=O)NC(C)C1CCCO1	Z364103188
Cc1cccc(C)c1OCC(O)Cn1c(CO)nc2ccccc21	Z31336157
CC(=O)NCCNC(=O)c1ccc(N2CC(C)OC(C)C2)nc1	Z373647800
Cc1cc(C)n(CC(=O)NC2CCCCNC2=O)n1	Z403318124
Cc1noc(C)c1CC(=O)NC1CCCCNC1=O	Z403318668
N#Cc1cn(C2CC2)c(=O)n(CC(=O)NCC2CCCO2)c1=O	Z356368086
OCc1nc2ccccc2n1CC(O)COc1ccc(Cl)cc1	Z31336209
CSC(C)C(=O)NCc1ccc(N2CC(C)OC(C)C2)nc1	Z424242346
CS(=O)(=O)N1CCC(NC(=O)Nc2cccnc2)CC1	Z281179000
CC(C)c1nc(CC(=O)NCCN2CCOCC2)cs1	Z406462274
Cc1nn(C)c(C)c1CC(=O)NC1CCCCNC1=O	Z403318384
O=C(NCCc1cccnc1)C1=CC=CN2CCS(=O)(=O)N=C12	Z296588680
O=C(NCCc1ccccn1)C1=CC=CN2CCS(=O)(=O)N=C12	Z168292558
Cc1ccc(C)c(OCC(O)Cn2c(CO)nc3ccccc32)c1	Z31336102
OC(COc1ccccc1)Cn1cnc2ccccc21	Z31371245
Cn1c(=O)c2c(ncn2CC(O)COc2ccc(F)cc2)n(C)c1=O	Z238902362
OCc1nc2ccccc2n1CC(O)COc1ccc(F)cc1	Z31336202
Cc1ccc(OCC(O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1	Z238902266
Cc1ccc(OCC(O)Cn2cnc3ccccc32)cc1	Z31371254
CCN(Cc1ccccc1)c1c(N)n(CCOC)c(=O)[nH]c1=O	Z55848878
CCCNC(=O)Cn1ccc(=O)[nH]c1=O	Z220943190
Cc1nc(C)c(CC(=O)NC2CCCC(C)C2)c(=O)[nH]1	Z402740034
O=C(Cn1ccc(=O)[nH]c1=O)NC1CC1	Z144610078
CC(C)CNC(=O)Cn1ccc(=O)[nH]c1=O	Z139945280
CC(C)(C)C(=O)Nc1nc(CC(N)=O)cs1	Z256910882
O=C(CN1C(=O)C2CC=CCC2C1=O)NCCc1ccccn1	Z32446771
Cc1nn(CC(C)C)c(C)c1CC(=O)NCC1CCCO1	Z166829514
Cc1cc(C)n(CC(=O)NC(C)C2CCCO2)n1	Z364102834
COCCn1cc(NC(=O)C2CCC2)ccc1=O	Z363775202
O=C(O)Cc1csc(NC(=O)NC2CC2)n1	Z734039290
NC(=O)Cn1ccc(N)n1	Z451325216
Cc1noc(C)c1CC(=O)NCC1CCCO1	Z241894070
Cc1noc(C2CCCNC2)n1.Cl	Z357938686
O=C(NCCC1=CCCCC1)Nc1cccnc1	Z166705246
O=C(Cn1ncsc1=O)NCC1CC1	Z1738059953
COC1(CNC(=O)Nc2ncco2)CCC1	Z1780867530
Cc1ncn(CC(O)COc2cc(Cl)ccc2Cl)c(=O)c1C	Z1642406459
Cc1ccc(Cl)c(OCC(O)Cn2cnc(C)c(C)c2=O)c1	Z1672746654
Cc1ccc(NC(=O)NCC2CCCCC2O)nc1	Z1656972071
Cc1cc(NC(=O)NCCC2CCCCO2)c[nH]c1=O	Z1630286976
Cc1ccc(NC(=O)NC2C3CCOC3C23CCCC3)nc1	Z1656972597
Cc1nc(CC(=O)NCCCCC(=O)O)cs1	Z1188066548
O=C(NCC1(O)CCCCC1)Nc1ccc(F)cn1	Z1732185968
Cn1cncc1CCNC(=O)C1CCC(F)(F)CC1	Z1727917908
Cc1cc(C)nc(NC(=O)NCCN2CCC(N(C)C)CC2)c1	Z1693445053
COc1ccc(C)nc1NC(=O)NC1CC1C	Z1693457729
Cc1cc(C)nc(NC(=O)NC2CC(=O)N(C(C)(C)C)C2)c1	Z1693441424
Cc1cc(C)nc(NC(=O)NC2C3CCOC3C2(C)C)c1	Z1693441166
O=C(Cn1cccc(C(F)(F)F)c1=O)NC1CCOC1	Z1500223526
CN1C2CCCC1CC(NC(=O)Nc1ncco1)C2	Z1780871716
CC(C)c1nccn1CC(=O)NC(C1CC1)C1CC1	Z1627185232
COC1CCCC1NC(=O)Nc1cc(C)cc(C)n1	Z1693448747
CC(C)CCC1CCCC1NC(=O)Cn1cn[nH]c1=O	Z1765224104
O=C(O)C1CN(c2ncccc2C(F)(F)F)CCO1	Z854093456
Cc1cc(C)nc(NC(=O)NCCC(=O)NC2CCCCC2)c1	Z1693437123
Cc1cc(C)nc(NC(=O)NCCN2CCOCC2)c1	Z1693442588
C#CCCCCC(=O)Nc1cnccc1N1CCOCC1	Z1747648111
O=C(O)C1CC(c2cccnc2)=NO1	Z369742238
O=C(Cn1cc(CCO)cn1)NC1CCCC1	Z1674938700
COc1ccc(C)nc1NC(=O)NC1(C)CCC1	Z1693469032
Cc1cccc(NC(=O)NC2CCN(C3CCN(C)CC3)CC2)n1	Z1745393144
Cc1ccc(Cl)c(OCC(O)Cn2cnc(C)cc2=O)c1	Z1672745959
Cc1cccc(NC(=O)NCCC2CC2)n1	Z1693410345
COC1(CNC(=O)Nc2ccc(C)cn2)CCC1	Z1656957773
Cc1ccc(Cl)c(OCC(O)Cn2cnc(C3CCC3)cc2=O)c1	Z1672746030
Cc1cc(C)nc(NC(=O)NC(C)C2CCOCC2)c1	Z1693445370
CC(NC(=O)Nc1ncco1)C1CCOCC1	Z1688680392
CC(C)(C)c1ccc(NC(=O)NC2CCOC(C3CC3)C2)nn1	Z1693311156
Cc1cc(C)nc(NC(=O)NCC2CCN(CC(F)(F)F)C2)c1	Z1693430695
O=C1C(n2cc(Cl)c(=O)[nH]c2=O)CCN1CC(F)(F)F	Z1381429118
CC(C)N1CCC(NC(=O)Nc2ncco2)C1=O	Z1780828174
Cc1cccc(NC(=O)N[C@@H]2C=C[C@H](CO)C2)n1	Z1693388647
